downloadTime,stationId,stationName,brand,company,address,city,province,lat,lng,fuel,fuelId,price,isSelf,insertDate,validityDate,serviceCount,serviceNames
2026-07-30T11:01:57.765590,40376,I.D.C. NISCEMI VIA SAMPERI ANG. PIRANDELLO,ACI_CL,LONGO FRANCESCO,VIA SAMPERI ANG. VIA PIRANDELLO - 93015 NISCEMI (CL),NISCEMI,CL,37.14636192277266,14.391184598207474,Gasolio,2,2.039,True,2026-07-29T18:23:46Z,2026-07-29T18:23:00Z,1,Bancomat
2026-07-30T11:01:57.765590,42829,vp petroli,PompeBianche,VALENTI CINZIA,PILACANE SNC - 93015 NISCEMI (CL),NISCEMI,CL,37.15556969435281,14.40587043762207,Benzina,1,1.999,False,2026-07-29T09:38:34Z,2026-07-29T09:38:00Z,1,Food&Beverage
2026-07-30T11:01:57.765590,42829,vp petroli,PompeBianche,VALENTI CINZIA,PILACANE SNC - 93015 NISCEMI (CL),NISCEMI,CL,37.15556969435281,14.40587043762207,Benzina,1,1.999,True,2026-07-29T09:38:34Z,2026-07-29T09:38:00Z,1,Food&Beverage
2026-07-30T11:01:57.765590,42829,vp petroli,PompeBianche,VALENTI CINZIA,PILACANE SNC - 93015 NISCEMI (CL),NISCEMI,CL,37.15556969435281,14.40587043762207,Gasolio,2,2.079,False,2026-07-29T09:38:34Z,2026-07-29T09:38:00Z,1,Food&Beverage
2026-07-30T11:01:57.765590,42829,vp petroli,PompeBianche,VALENTI CINZIA,PILACANE SNC - 93015 NISCEMI (CL),NISCEMI,CL,37.15556969435281,14.40587043762207,Gasolio,2,2.079,True,2026-07-29T09:38:34Z,2026-07-29T09:38:00Z,1,Food&Beverage
2026-07-30T11:01:57.765590,42829,vp petroli,PompeBianche,VALENTI CINZIA,PILACANE SNC - 93015 NISCEMI (CL),NISCEMI,CL,37.15556969435281,14.40587043762207,GPL,4,0.799,False,2026-07-29T09:38:34Z,2026-07-29T09:38:00Z,1,Food&Beverage
2026-07-30T11:01:57.765590,58066,ESSO,Esso,EASYSTATOIL S.R.L.,Via Largo Spasimo 55 - 93015 NISCEMI (CL),NISCEMI,CL,37.1432235,14.3941125,Benzina,1,2.019,False,2026-07-29T09:06:16Z,2026-07-29T09:06:16Z,3,"Bancomat, Food&Beverage, Wi-Fi"
2026-07-30T11:01:57.765590,58066,ESSO,Esso,EASYSTATOIL S.R.L.,Via Largo Spasimo 55 - 93015 NISCEMI (CL),NISCEMI,CL,37.1432235,14.3941125,Benzina,1,2.019,True,2026-07-29T09:06:16Z,2026-07-29T09:06:16Z,3,"Bancomat, Food&Beverage, Wi-Fi"
2026-07-30T11:01:57.765590,58066,ESSO,Esso,EASYSTATOIL S.R.L.,Via Largo Spasimo 55 - 93015 NISCEMI (CL),NISCEMI,CL,37.1432235,14.3941125,Gasolio,2,2.099,False,2026-07-29T08:27:07Z,2026-07-29T08:27:07Z,3,"Bancomat, Food&Beverage, Wi-Fi"
2026-07-30T11:01:57.765590,58066,ESSO,Esso,EASYSTATOIL S.R.L.,Via Largo Spasimo 55 - 93015 NISCEMI (CL),NISCEMI,CL,37.1432235,14.3941125,Gasolio,2,2.099,True,2026-07-29T08:27:07Z,2026-07-29T08:27:07Z,3,"Bancomat, Food&Beverage, Wi-Fi"
